"","race_code","sex_code","ethnic_code","age_group","party_cd","gender_code","congressional_dist","presidential","n","n_registered"
"10941","U","U","NL","45-64","REP","U",11,1,10,112
"10942","U","U","NL","45-64","REP","U",12,0,6,29
"10943","U","U","NL","45-64","REP","U",13,0,5,37
"10944","U","U","NL","45-64","REP","U",13,1,1,6
"10945","U","U","NL","45-64","UNA","U",1,0,2,13
"10946","U","U","NL","45-64","UNA","U",2,0,1,60
"10947","U","U","NL","45-64","UNA","U",3,0,2,13
"10948","U","U","NL","45-64","UNA","U",3,1,2,8
"10949","U","U","NL","45-64","UNA","U",4,0,17,368
"10950","U","U","NL","45-64","UNA","U",4,1,2,5
"10951","U","U","NL","45-64","UNA","U",5,0,1,7
"10952","U","U","NL","45-64","UNA","U",6,0,0,7
"10953","U","U","NL","45-64","UNA","U",7,0,17,106
"10954","U","U","NL","45-64","UNA","U",8,0,5,37
"10955","U","U","NL","45-64","UNA","U",8,1,4,26
"10956","U","U","NL","45-64","UNA","U",9,0,13,114
"10957","U","U","NL","45-64","UNA","U",10,0,2,12
"10958","U","U","NL","45-64","UNA","U",11,0,19,219
"10959","U","U","NL","45-64","UNA","U",11,1,20,180
"10960","U","U","NL","45-64","UNA","U",12,0,8,64
"10961","U","U","NL","45-64","UNA","U",13,0,4,18
"10962","U","U","NL","45-64","UNA","U",13,1,2,5
"10963","U","U","NL","65+","DEM","U",3,0,7,38
"10964","U","U","NL","65+","DEM","U",4,0,11,240
"10965","U","U","NL","65+","DEM","U",4,1,0,4
"10966","U","U","NL","65+","DEM","U",6,0,2,10
"10967","U","U","NL","65+","DEM","U",7,0,3,25
"10968","U","U","NL","65+","DEM","U",8,0,1,11
"10969","U","U","NL","65+","DEM","U",8,1,2,16
"10970","U","U","NL","65+","DEM","U",9,0,9,60
"10971","U","U","NL","65+","DEM","U",10,0,3,14
"10972","U","U","NL","65+","DEM","U",11,0,11,122
"10973","U","U","NL","65+","DEM","U",11,1,9,106
"10974","U","U","NL","65+","DEM","U",12,0,7,36
"10975","U","U","NL","65+","DEM","U",13,0,3,36
"10976","U","U","NL","65+","DEM","U",13,1,2,8
"10977","U","U","NL","65+","REP","U",1,0,1,2
"10978","U","U","NL","65+","REP","U",2,0,1,39
"10979","U","U","NL","65+","REP","U",3,0,2,8
"10980","U","U","NL","65+","REP","U",3,1,1,4
"10981","U","U","NL","65+","REP","U",4,0,6,113
"10982","U","U","NL","65+","REP","U",5,0,1,4
"10983","U","U","NL","65+","REP","U",6,0,1,8
"10984","U","U","NL","65+","REP","U",7,0,5,18
"10985","U","U","NL","65+","REP","U",7,1,3,10
"10986","U","U","NL","65+","REP","U",8,0,2,14
"10987","U","U","NL","65+","REP","U",8,1,2,10
"10988","U","U","NL","65+","REP","U",9,0,5,38
"10989","U","U","NL","65+","REP","U",10,0,2,24
"10990","U","U","NL","65+","REP","U",11,0,8,88
"10991","U","U","NL","65+","REP","U",11,1,6,68
"10992","U","U","NL","65+","REP","U",12,0,2,12
"10993","U","U","NL","65+","REP","U",13,0,3,20
"10994","U","U","NL","65+","UNA","U",1,0,2,22
"10995","U","U","NL","65+","UNA","U",2,0,0,28
"10996","U","U","NL","65+","UNA","U",3,0,3,108
"10997","U","U","NL","65+","UNA","U",4,0,4,236
"10998","U","U","NL","65+","UNA","U",5,0,0,4
"10999","U","U","NL","65+","UNA","U",5,1,0,4
"11000","U","U","NL","65+","UNA","U",6,0,2,20
"11001","U","U","NL","65+","UNA","U",7,0,11,90
"11002","U","U","NL","65+","UNA","U",7,1,2,16
"11003","U","U","NL","65+","UNA","U",8,0,1,6
"11004","U","U","NL","65+","UNA","U",8,1,1,6
"11005","U","U","NL","65+","UNA","U",9,0,7,34
"11006","U","U","NL","65+","UNA","U",10,0,5,34
"11007","U","U","NL","65+","UNA","U",10,1,0,4
"11008","U","U","NL","65+","UNA","U",11,0,17,122
"11009","U","U","NL","65+","UNA","U",11,1,14,88
"11010","U","U","NL","65+","UNA","U",12,0,4,18
"11011","U","U","UN","18-24","CST","U",7,0,1,2
"11012","U","U","UN","18-24","CST","U",8,0,1,4
"11013","U","U","UN","18-24","CST","U",9,0,0,1
"11014","U","U","UN","18-24","CST","U",12,0,0,1
"11015","U","U","UN","18-24","DEM","U",1,0,90,619
"11016","U","U","UN","18-24","DEM","U",2,0,186,999
"11017","U","U","UN","18-24","DEM","U",3,0,48,501
"11018","U","U","UN","18-24","DEM","U",3,1,14,88
"11019","U","U","UN","18-24","DEM","U",4,0,575,2479
"11020","U","U","UN","18-24","DEM","U",4,1,22,70
"11021","U","U","UN","18-24","DEM","U",5,0,68,400
"11022","U","U","UN","18-24","DEM","U",5,1,38,123
"11023","U","U","UN","18-24","DEM","U",6,0,62,295
"11024","U","U","UN","18-24","DEM","U",7,0,173,940
"11025","U","U","UN","18-24","DEM","U",7,1,23,76
"11026","U","U","UN","18-24","DEM","U",8,0,108,747
"11027","U","U","UN","18-24","DEM","U",8,1,78,402
"11028","U","U","UN","18-24","DEM","U",9,0,139,744
"11029","U","U","UN","18-24","DEM","U",10,0,85,435
"11030","U","U","UN","18-24","DEM","U",10,1,6,23
"11031","U","U","UN","18-24","DEM","U",11,0,150,621
"11032","U","U","UN","18-24","DEM","U",11,1,101,316
"11033","U","U","UN","18-24","DEM","U",12,0,94,460
"11034","U","U","UN","18-24","DEM","U",13,0,89,740
"11035","U","U","UN","18-24","DEM","U",13,1,76,540
"11036","U","U","UN","18-24","GRE","U",2,0,0,3
"11037","U","U","UN","18-24","GRE","U",4,0,0,3
"11038","U","U","UN","18-24","GRE","U",5,0,0,1
"11039","U","U","UN","18-24","GRE","U",11,0,1,3
"11040","U","U","UN","18-24","LIB","U",1,0,2,7
"11041","U","U","UN","18-24","LIB","U",2,0,4,32
"11042","U","U","UN","18-24","LIB","U",3,0,3,13
"11043","U","U","UN","18-24","LIB","U",3,1,1,4
"11044","U","U","UN","18-24","LIB","U",4,0,6,53
"11045","U","U","UN","18-24","LIB","U",4,1,0,1
"11046","U","U","UN","18-24","LIB","U",5,0,0,4
"11047","U","U","UN","18-24","LIB","U",6,0,0,5
"11048","U","U","UN","18-24","LIB","U",7,0,3,34
"11049","U","U","UN","18-24","LIB","U",7,1,1,2
"11050","U","U","UN","18-24","LIB","U",8,1,1,10
"11051","U","U","UN","18-24","LIB","U",9,0,7,32
"11052","U","U","UN","18-24","LIB","U",10,0,0,5
"11053","U","U","UN","18-24","LIB","U",11,0,0,4
"11054","U","U","UN","18-24","LIB","U",11,1,1,12
"11055","U","U","UN","18-24","LIB","U",12,0,4,20
"11056","U","U","UN","18-24","LIB","U",13,0,3,19
"11057","U","U","UN","18-24","LIB","U",13,1,3,21
"11058","U","U","UN","18-24","REP","U",1,0,41,344
"11059","U","U","UN","18-24","REP","U",2,0,82,502
"11060","U","U","UN","18-24","REP","U",3,0,57,460
"11061","U","U","UN","18-24","REP","U",3,1,27,102
"11062","U","U","UN","18-24","REP","U",4,0,130,829
"11063","U","U","UN","18-24","REP","U",4,1,19,54
"11064","U","U","UN","18-24","REP","U",5,0,78,499
"11065","U","U","UN","18-24","REP","U",5,1,51,169
"11066","U","U","UN","18-24","REP","U",6,0,12,97
"11067","U","U","UN","18-24","REP","U",7,0,152,961
"11068","U","U","UN","18-24","REP","U",7,1,46,110
"11069","U","U","UN","18-24","REP","U",8,0,56,458
"11070","U","U","UN","18-24","REP","U",8,1,42,188
"11071","U","U","UN","18-24","REP","U",9,0,78,388
"11072","U","U","UN","18-24","REP","U",10,0,51,342
"11073","U","U","UN","18-24","REP","U",10,1,8,37
"11074","U","U","UN","18-24","REP","U",11,0,94,528
"11075","U","U","UN","18-24","REP","U",11,1,67,202
"11076","U","U","UN","18-24","REP","U",12,0,30,174
"11077","U","U","UN","18-24","REP","U",13,0,89,646
"11078","U","U","UN","18-24","REP","U",13,1,66,324
"11079","U","U","UN","18-24","UNA","U",1,0,240,3709
"11080","U","U","UN","18-24","UNA","U",2,0,874,8673
"11081","U","U","UN","18-24","UNA","U",3,0,208,3594
"11082","U","U","UN","18-24","UNA","U",3,1,64,490
"11083","U","U","UN","18-24","UNA","U",4,0,2393,21636
"11084","U","U","UN","18-24","UNA","U",4,1,46,219
"11085","U","U","UN","18-24","UNA","U",5,0,156,1498
"11086","U","U","UN","18-24","UNA","U",5,1,97,683
"11087","U","U","UN","18-24","UNA","U",6,0,115,1446
"11088","U","U","UN","18-24","UNA","U",7,0,398,4279
"11089","U","U","UN","18-24","UNA","U",7,1,66,358
"11090","U","U","UN","18-24","UNA","U",8,0,397,6341
"11091","U","U","UN","18-24","UNA","U",8,1,559,4134
"11092","U","U","UN","18-24","UNA","U",9,0,702,7605
"11093","U","U","UN","18-24","UNA","U",10,0,200,2320
"11094","U","U","UN","18-24","UNA","U",10,1,30,169
"11095","U","U","UN","18-24","UNA","U",11,0,381,3279
"11096","U","U","UN","18-24","UNA","U",11,1,309,1366
"11097","U","U","UN","18-24","UNA","U",12,0,485,5267
"11098","U","U","UN","18-24","UNA","U",13,0,352,3949
"11099","U","U","UN","18-24","UNA","U",13,1,310,2009
"11100","U","U","UN","25-44","CST","U",1,0,1,2
"11101","U","U","UN","25-44","CST","U",2,0,2,3
"11102","U","U","UN","25-44","CST","U",4,0,3,5
"11103","U","U","UN","25-44","CST","U",5,0,1,2
"11104","U","U","UN","25-44","CST","U",7,0,3,16
"11105","U","U","UN","25-44","CST","U",9,0,2,6
"11106","U","U","UN","25-44","CST","U",11,0,1,2
"11107","U","U","UN","25-44","CST","U",12,0,1,4
"11108","U","U","UN","25-44","CST","U",13,0,1,2
"11109","U","U","UN","25-44","DEM","U",1,0,173,1532
"11110","U","U","UN","25-44","DEM","U",2,0,551,2807
"11111","U","U","UN","25-44","DEM","U",3,0,177,1480
"11112","U","U","UN","25-44","DEM","U",3,1,54,358
"11113","U","U","UN","25-44","DEM","U",4,0,1361,6455
"11114","U","U","UN","25-44","DEM","U",4,1,54,198
"11115","U","U","UN","25-44","DEM","U",5,0,94,689
"11116","U","U","UN","25-44","DEM","U",5,1,65,290
"11117","U","U","UN","25-44","DEM","U",6,0,121,603
"11118","U","U","UN","25-44","DEM","U",7,0,379,2132
"11119","U","U","UN","25-44","DEM","U",7,1,50,172
"11120","U","U","UN","25-44","DEM","U",8,0,404,3018
"11121","U","U","UN","25-44","DEM","U",8,1,289,1824
"11122","U","U","UN","25-44","DEM","U",9,0,425,2866
"11123","U","U","UN","25-44","DEM","U",10,0,190,1038
"11124","U","U","UN","25-44","DEM","U",10,1,12,58
"11125","U","U","UN","25-44","DEM","U",11,0,525,2289
"11126","U","U","UN","25-44","DEM","U",11,1,254,946
"11127","U","U","UN","25-44","DEM","U",12,0,294,2042
"11128","U","U","UN","25-44","DEM","U",13,0,258,1863
"11129","U","U","UN","25-44","DEM","U",13,1,153,822
"11130","U","U","UN","25-44","GRE","U",2,0,1,3
"11131","U","U","UN","25-44","GRE","U",4,0,2,5
"11132","U","U","UN","25-44","GRE","U",8,0,1,2
"11133","U","U","UN","25-44","GRE","U",9,0,1,5
"11134","U","U","UN","25-44","GRE","U",11,0,1,2
"11135","U","U","UN","25-44","GRE","U",12,0,1,5
"11136","U","U","UN","25-44","GRE","U",13,0,1,2
"11137","U","U","UN","25-44","LIB","U",1,0,1,16
"11138","U","U","UN","25-44","LIB","U",2,0,29,128
"11139","U","U","UN","25-44","LIB","U",3,0,11,56
"11140","U","U","UN","25-44","LIB","U",3,1,1,6
"11141","U","U","UN","25-44","LIB","U",4,0,51,241
"11142","U","U","UN","25-44","LIB","U",4,1,2,6
"11143","U","U","UN","25-44","LIB","U",5,0,6,26
"11144","U","U","UN","25-44","LIB","U",5,1,2,6
"11145","U","U","UN","25-44","LIB","U",6,0,4,18
"11146","U","U","UN","25-44","LIB","U",7,0,13,77
"11147","U","U","UN","25-44","LIB","U",7,1,1,6
"11148","U","U","UN","25-44","LIB","U",8,0,20,116
"11149","U","U","UN","25-44","LIB","U",8,1,16,60
"11150","U","U","UN","25-44","LIB","U",9,0,10,62
"11151","U","U","UN","25-44","LIB","U",10,0,6,31
"11152","U","U","UN","25-44","LIB","U",10,1,0,2
"11153","U","U","UN","25-44","LIB","U",11,0,10,60
"11154","U","U","UN","25-44","LIB","U",11,1,9,24
"11155","U","U","UN","25-44","LIB","U",12,0,7,40
"11156","U","U","UN","25-44","LIB","U",13,0,8,63
"11157","U","U","UN","25-44","LIB","U",13,1,3,8
"11158","U","U","UN","25-44","REP","U",1,0,103,802
"11159","U","U","UN","25-44","REP","U",2,0,220,1338
"11160","U","U","UN","25-44","REP","U",3,0,196,1418
"11161","U","U","UN","25-44","REP","U",3,1,85,348
"11162","U","U","UN","25-44","REP","U",4,0,348,2147
"11163","U","U","UN","25-44","REP","U",4,1,40,121
"11164","U","U","UN","25-44","REP","U",5,0,165,1004
"11165","U","U","UN","25-44","REP","U",5,1,100,333
"11166","U","U","UN","25-44","REP","U",6,0,64,326
"11167","U","U","UN","25-44","REP","U",7,0,345,2126
"11168","U","U","UN","25-44","REP","U",7,1,109,266
"11169","U","U","UN","25-44","REP","U",8,0,313,1926
"11170","U","U","UN","25-44","REP","U",8,1,155,862
"11171","U","U","UN","25-44","REP","U",9,0,244,1237
"11172","U","U","UN","25-44","REP","U",10,0,207,1123
"11173","U","U","UN","25-44","REP","U",10,1,16,61
"11174","U","U","UN","25-44","REP","U",11,0,238,1366
"11175","U","U","UN","25-44","REP","U",11,1,150,458
"11176","U","U","UN","25-44","REP","U",12,0,100,630
"11177","U","U","UN","25-44","REP","U",13,0,302,1785
"11178","U","U","UN","25-44","REP","U",13,1,122,407
"11179","U","U","UN","25-44","UNA","U",1,0,302,4232
"11180","U","U","UN","25-44","UNA","U",2,0,1254,9730
"11181","U","U","UN","25-44","UNA","U",3,0,412,5612
"11182","U","U","UN","25-44","UNA","U",3,1,199,1144
"11183","U","U","UN","25-44","UNA","U",4,0,3020,24174
"11184","U","U","UN","25-44","UNA","U",4,1,108,373
"11185","U","U","UN","25-44","UNA","U",5,0,247,2358
"11186","U","U","UN","25-44","UNA","U",5,1,149,788
"11187","U","U","UN","25-44","UNA","U",6,0,178,1427
"11188","U","U","UN","25-44","UNA","U",7,0,885,8109
"11189","U","U","UN","25-44","UNA","U",7,1,151,642
"11190","U","U","UN","25-44","UNA","U",8,0,884,10527
"11191","U","U","UN","25-44","UNA","U",8,1,1031,6604
"11192","U","U","UN","25-44","UNA","U",9,0,1261,9861
"11193","U","U","UN","25-44","UNA","U",10,0,383,3002
"11194","U","U","UN","25-44","UNA","U",10,1,39,164
"11195","U","U","UN","25-44","UNA","U",11,0,1199,7968
"11196","U","U","UN","25-44","UNA","U",11,1,673,2912
"11197","U","U","UN","25-44","UNA","U",12,0,954,7709
"11198","U","U","UN","25-44","UNA","U",13,0,702,5555
"11199","U","U","UN","25-44","UNA","U",13,1,394,1949
"11200","U","U","UN","45-64","CST","U",2,0,1,2
"11201","U","U","UN","45-64","CST","U",4,0,1,2
"11202","U","U","UN","45-64","CST","U",6,0,1,2
"11203","U","U","UN","45-64","CST","U",7,0,1,2
"11204","U","U","UN","45-64","CST","U",8,0,1,2
"11205","U","U","UN","45-64","CST","U",9,0,0,1
"11206","U","U","UN","45-64","CST","U",10,0,2,4
"11207","U","U","UN","45-64","CST","U",11,0,1,2
"11208","U","U","UN","45-64","CST","U",12,0,0,1
"11209","U","U","UN","45-64","CST","U",13,0,1,2
"11210","U","U","UN","45-64","DEM","U",1,0,179,1031
"11211","U","U","UN","45-64","DEM","U",2,0,274,1234
"11212","U","U","UN","45-64","DEM","U",3,0,204,1129
"11213","U","U","UN","45-64","DEM","U",3,1,63,244
"11214","U","U","UN","45-64","DEM","U",4,0,618,2655
"11215","U","U","UN","45-64","DEM","U",4,1,48,162
"11216","U","U","UN","45-64","DEM","U",5,0,97,446
"11217","U","U","UN","45-64","DEM","U",5,1,55,210
"11218","U","U","UN","45-64","DEM","U",6,0,72,299
"11219","U","U","UN","45-64","DEM","U",7,0,309,1344
"11220","U","U","UN","45-64","DEM","U",7,1,71,204
"11221","U","U","UN","45-64","DEM","U",8,0,345,1707
"11222","U","U","UN","45-64","DEM","U",8,1,222,974
"11223","U","U","UN","45-64","DEM","U",9,0,307,1782
"11224","U","U","UN","45-64","DEM","U",10,0,150,619
"11225","U","U","UN","45-64","DEM","U",10,1,9,50
"11226","U","U","UN","45-64","DEM","U",11,0,347,1369
"11227","U","U","UN","45-64","DEM","U",11,1,175,598
"11228","U","U","UN","45-64","DEM","U",12,0,180,1194
"11229","U","U","UN","45-64","DEM","U",13,0,244,1211
"11230","U","U","UN","45-64","DEM","U",13,1,148,600
"11231","U","U","UN","45-64","GRE","U",11,0,1,2
"11232","U","U","UN","45-64","LIB","U",2,0,5,14
"11233","U","U","UN","45-64","LIB","U",3,0,5,16
"11234","U","U","UN","45-64","LIB","U",3,1,1,2
"11235","U","U","UN","45-64","LIB","U",4,0,8,34
"11236","U","U","UN","45-64","LIB","U",4,1,0,1
"11237","U","U","UN","45-64","LIB","U",6,0,0,3
"11238","U","U","UN","45-64","LIB","U",7,0,8,30
"11239","U","U","UN","45-64","LIB","U",7,1,3,8
"11240","U","U","UN","45-64","LIB","U",8,0,1,6
"11241","U","U","UN","45-64","LIB","U",9,0,1,6
"11242","U","U","UN","45-64","LIB","U",10,0,1,12
"11243","U","U","UN","45-64","LIB","U",11,0,8,24
"11244","U","U","UN","45-64","LIB","U",11,1,1,2
"11245","U","U","UN","45-64","LIB","U",12,0,0,2
"11246","U","U","UN","45-64","LIB","U",13,0,3,13
"11247","U","U","UN","45-64","LIB","U",13,1,1,3
"11248","U","U","UN","45-64","REP","U",1,0,116,493
"11249","U","U","UN","45-64","REP","U",2,0,144,662
"11250","U","U","UN","45-64","REP","U",3,0,274,1234
"11251","U","U","UN","45-64","REP","U",3,1,101,324
"11252","U","U","UN","45-64","REP","U",4,0,283,1191
"11253","U","U","UN","45-64","REP","U",4,1,34,98
"11254","U","U","UN","45-64","REP","U",5,0,210,857
"11255","U","U","UN","45-64","REP","U",5,1,98,294
"11256","U","U","UN","45-64","REP","U",6,0,58,236
"11257","U","U","UN","45-64","REP","U",7,0,511,1883
"11258","U","U","UN","45-64","REP","U",7,1,134,318
"11259","U","U","UN","45-64","REP","U",8,0,332,1415
"11260","U","U","UN","45-64","REP","U",8,1,165,598
"11261","U","U","UN","45-64","REP","U",9,0,214,836
"11262","U","U","UN","45-64","REP","U",10,0,243,975
"11263","U","U","UN","45-64","REP","U",10,1,20,62
"11264","U","U","UN","45-64","REP","U",11,0,297,1242
"11265","U","U","UN","45-64","REP","U",11,1,150,408
"11266","U","U","UN","45-64","REP","U",12,0,86,374
"11267","U","U","UN","45-64","REP","U",13,0,359,1426
"11268","U","U","UN","45-64","REP","U",13,1,103,308
"11269","U","U","UN","45-64","UNA","U",1,0,262,1933
"11270","U","U","UN","45-64","UNA","U",2,0,658,3952
"11271","U","U","UN","45-64","UNA","U",3,0,440,2947
"11272","U","U","UN","45-64","UNA","U",3,1,187,734
"11273","U","U","UN","45-64","UNA","U",4,0,1480,8828
"11274","U","U","UN","45-64","UNA","U",4,1,93,269
"11275","U","U","UN","45-64","UNA","U",5,0,267,1365
"11276","U","U","UN","45-64","UNA","U",5,1,185,633
"11277","U","U","UN","45-64","UNA","U",6,0,98,658
"11278","U","U","UN","45-64","UNA","U",7,0,777,4302
"11279","U","U","UN","45-64","UNA","U",7,1,159,482
"11280","U","U","UN","45-64","UNA","U",8,0,700,4723
"11281","U","U","UN","45-64","UNA","U",8,1,651,3006
"11282","U","U","UN","45-64","UNA","U",9,0,899,5011
"11283","U","U","UN","45-64","UNA","U",10,0,311,1698
"11284","U","U","UN","45-64","UNA","U",10,1,46,137
"11285","U","U","UN","45-64","UNA","U",11,0,764,3223
"11286","U","U","UN","45-64","UNA","U",11,1,350,1284
"11287","U","U","UN","45-64","UNA","U",12,0,578,3626
"11288","U","U","UN","45-64","UNA","U",13,0,597,3092
"11289","U","U","UN","45-64","UNA","U",13,1,323,1179
"11290","U","U","UN","65+","DEM","U",1,0,82,510
"11291","U","U","UN","65+","DEM","U",2,0,82,411
"11292","U","U","UN","65+","DEM","U",3,0,115,603
"11293","U","U","UN","65+","DEM","U",3,1,34,154
"11294","U","U","UN","65+","DEM","U",4,0,226,1032
"11295","U","U","UN","65+","DEM","U",4,1,22,73
"11296","U","U","UN","65+","DEM","U",5,0,44,221
"11297","U","U","UN","65+","DEM","U",5,1,29,103
"11298","U","U","UN","65+","DEM","U",6,0,26,112
"11299","U","U","UN","65+","DEM","U",7,0,185,801
"11300","U","U","UN","65+","DEM","U",7,1,44,124
"11301","U","U","UN","65+","DEM","U",8,0,100,543
"11302","U","U","UN","65+","DEM","U",8,1,55,274
"11303","U","U","UN","65+","DEM","U",9,0,109,647
"11304","U","U","UN","65+","DEM","U",10,0,51,262
"11305","U","U","UN","65+","DEM","U",10,1,4,15
"11306","U","U","UN","65+","DEM","U",11,0,245,995
"11307","U","U","UN","65+","DEM","U",11,1,81,300
"11308","U","U","UN","65+","DEM","U",12,0,56,375
"11309","U","U","UN","65+","DEM","U",13,0,108,540
"11310","U","U","UN","65+","DEM","U",13,1,62,227
"11311","U","U","UN","65+","LIB","U",1,0,1,2
"11312","U","U","UN","65+","LIB","U",7,0,4,8
"11313","U","U","UN","65+","LIB","U",11,0,4,10
"11314","U","U","UN","65+","LIB","U",11,1,2,4
"11315","U","U","UN","65+","LIB","U",13,0,1,2
"11316","U","U","UN","65+","REP","U",1,0,49,195
"11317","U","U","UN","65+","REP","U",2,0,66,262
"11318","U","U","UN","65+","REP","U",3,0,130,582
"11319","U","U","UN","65+","REP","U",3,1,52,190
"11320","U","U","UN","65+","REP","U",4,0,124,501
"11321","U","U","UN","65+","REP","U",4,1,14,46
"11322","U","U","UN","65+","REP","U",5,0,94,396
"11323","U","U","UN","65+","REP","U",5,1,46,150
"11324","U","U","UN","65+","REP","U",6,0,28,100
"11325","U","U","UN","65+","REP","U",7,0,288,996
"11326","U","U","UN","65+","REP","U",7,1,68,190
"11327","U","U","UN","65+","REP","U",8,0,103,428
"11328","U","U","UN","65+","REP","U",8,1,37,134
"11329","U","U","UN","65+","REP","U",9,0,93,330
"11330","U","U","UN","65+","REP","U",10,0,109,400
"11331","U","U","UN","65+","REP","U",10,1,6,26
"11332","U","U","UN","65+","REP","U",11,0,185,838
"11333","U","U","UN","65+","REP","U",11,1,62,224
"11334","U","U","UN","65+","REP","U",12,0,44,172
"11335","U","U","UN","65+","REP","U",13,0,119,496
"11336","U","U","UN","65+","REP","U",13,1,49,154
"11337","U","U","UN","65+","UNA","U",1,0,91,618
"11338","U","U","UN","65+","UNA","U",2,0,181,1074
"11339","U","U","UN","65+","UNA","U",3,0,214,1300
"11340","U","U","UN","65+","UNA","U",3,1,73,314
"11341","U","U","UN","65+","UNA","U",4,0,511,2832
"11342","U","U","UN","65+","UNA","U",4,1,47,148
"11343","U","U","UN","65+","UNA","U",5,0,104,538
"11344","U","U","UN","65+","UNA","U",5,1,58,241
"11345","U","U","UN","65+","UNA","U",6,0,44,262
"11346","U","U","UN","65+","UNA","U",7,0,440,1848
"11347","U","U","UN","65+","UNA","U",7,1,107,314
"11348","U","U","UN","65+","UNA","U",8,0,217,1235
"11349","U","U","UN","65+","UNA","U",8,1,123,630
"11350","U","U","UN","65+","UNA","U",9,0,300,1595
"11351","U","U","UN","65+","UNA","U",10,0,153,662
"11352","U","U","UN","65+","UNA","U",10,1,12,55
"11353","U","U","UN","65+","UNA","U",11,0,424,1829
"11354","U","U","UN","65+","UNA","U",11,1,156,644
"11355","U","U","UN","65+","UNA","U",12,0,187,1067
"11356","U","U","UN","65+","UNA","U",13,0,233,1182
