"","race_code","sex_code","ethnic_code","age_group","county_desc","election_lbl","voted_party_cd","n","party_cd","n_registered","gender_code"
"20882","M","F","UN","25-44","CUMBERLAND","11/06/2018","DEM",44,"DEM",702,"F"
"20883","M","F","UN","25-44","CUMBERLAND","11/06/2018","REP",7,"REP",108,"F"
"20884","M","F","UN","25-44","CUMBERLAND","11/06/2018","UNA",32,"UNA",490,"F"
"20885","M","F","UN","25-44","CURRITUCK","11/06/2018","DEM",1,"DEM",8,"F"
"20886","M","F","UN","25-44","CURRITUCK","11/06/2018","UNA",1,"UNA",18,"F"
"20887","M","F","UN","25-44","DARE","11/06/2018","DEM",1,"DEM",14,"F"
"20888","M","F","UN","25-44","DARE","11/06/2018","REP",1,"REP",10,"F"
"20889","M","F","UN","25-44","DARE","11/06/2018","UNA",1,"UNA",14,"F"
"20890","M","F","UN","25-44","DAVIDSON","11/06/2018","DEM",2,"DEM",64,"F"
"20891","M","F","UN","25-44","DAVIDSON","11/06/2018","REP",1,"REP",12,"F"
"20892","M","F","UN","25-44","DAVIDSON","11/06/2018","UNA",3,"UNA",28,"F"
"20893","M","F","UN","25-44","DAVIE","11/06/2018","DEM",2,"DEM",12,"F"
"20894","M","F","UN","25-44","DAVIE","11/06/2018","REP",1,"REP",6,"F"
"20895","M","F","UN","25-44","DAVIE","11/06/2018","UNA",1,"UNA",12,"F"
"20896","M","F","UN","25-44","DUPLIN","11/06/2018","UNA",3,"UNA",18,"F"
"20897","M","F","UN","25-44","DURHAM","11/06/2018","DEM",75,"DEM",896,"F"
"20898","M","F","UN","25-44","DURHAM","11/06/2018","LIB",1,"LIB",8,"F"
"20899","M","F","UN","25-44","DURHAM","11/06/2018","REP",2,"REP",28,"F"
"20900","M","F","UN","25-44","DURHAM","11/06/2018","UNA",54,"UNA",412,"F"
"20901","M","F","UN","25-44","EDGECOMBE","11/06/2018","DEM",2,"DEM",36,"F"
"20902","M","F","UN","25-44","EDGECOMBE","11/06/2018","UNA",1,"UNA",14,"F"
"20903","M","F","UN","25-44","FORSYTH","11/06/2018","DEM",20,"DEM",260,"F"
"20904","M","F","UN","25-44","FORSYTH","11/06/2018","LIB",2,"LIB",10,"F"
"20905","M","F","UN","25-44","FORSYTH","11/06/2018","REP",1,"REP",38,"F"
"20906","M","F","UN","25-44","FORSYTH","11/06/2018","UNA",11,"UNA",164,"F"
"20907","M","F","UN","25-44","HARNETT","11/06/2018","DEM",5,"DEM",72,"F"
"20908","M","F","UN","25-44","HARNETT","11/06/2018","REP",1,"REP",24,"F"
"20909","M","F","UN","25-44","HARNETT","11/06/2018","UNA",3,"UNA",44,"F"
"20910","M","F","UN","25-44","HAYWOOD","11/06/2018","DEM",2,"DEM",8,"F"
"20911","M","F","UN","25-44","HAYWOOD","11/06/2018","UNA",1,"UNA",8,"F"
"20912","M","F","UN","25-44","HENDERSON","11/06/2018","LIB",1,"LIB",4,"F"
"20913","M","F","UN","25-44","HENDERSON","11/06/2018","REP",1,"REP",10,"F"
"20914","M","F","UN","25-44","HENDERSON","11/06/2018","UNA",3,"UNA",22,"F"
"20915","M","F","UN","25-44","HOKE","11/06/2018","REP",1,"REP",14,"F"
"20916","M","F","UN","25-44","IREDELL","11/06/2018","DEM",3,"DEM",46,"F"
"20917","M","F","UN","25-44","IREDELL","11/06/2018","LIB",1,"LIB",4,"F"
"20918","M","F","UN","25-44","IREDELL","11/06/2018","REP",2,"REP",10,"F"
"20919","M","F","UN","25-44","IREDELL","11/06/2018","UNA",1,"UNA",26,"F"
"20920","M","F","UN","25-44","JACKSON","11/06/2018","DEM",2,"DEM",34,"F"
"20921","M","F","UN","25-44","JACKSON","11/06/2018","UNA",2,"UNA",38,"F"
"20922","M","F","UN","25-44","JOHNSTON","11/06/2018","DEM",13,"DEM",118,"F"
"20923","M","F","UN","25-44","JOHNSTON","11/06/2018","REP",1,"REP",20,"F"
"20924","M","F","UN","25-44","JOHNSTON","11/06/2018","UNA",1,"UNA",66,"F"
"20925","M","F","UN","25-44","JONES","11/06/2018","DEM",1,"DEM",8,"F"
"20926","M","F","UN","25-44","LEE","11/06/2018","DEM",1,"DEM",12,"F"
"20927","M","F","UN","25-44","LEE","11/06/2018","UNA",2,"UNA",14,"F"
"20928","M","F","UN","25-44","LENOIR","11/06/2018","DEM",1,"DEM",32,"F"
"20929","M","F","UN","25-44","LENOIR","11/06/2018","UNA",1,"UNA",12,"F"
"20930","M","F","UN","25-44","LINCOLN","11/06/2018","REP",1,"REP",4,"F"
"20931","M","F","UN","25-44","LINCOLN","11/06/2018","UNA",2,"UNA",24,"F"
"20932","M","F","UN","25-44","MACON","11/06/2018","UNA",1,"UNA",8,"F"
"20933","M","F","UN","25-44","MADISON","11/06/2018","DEM",1,"DEM",10,"F"
"20934","M","F","UN","25-44","MADISON","11/06/2018","UNA",1,"UNA",10,"F"
"20935","M","F","UN","25-44","MARTIN","11/06/2018","DEM",1,"DEM",4,"F"
"20936","M","F","UN","25-44","MCDOWELL","11/06/2018","DEM",3,"DEM",8,"F"
"20937","M","F","UN","25-44","MECKLENBURG","11/06/2018","DEM",133,"DEM",1444,"F"
"20938","M","F","UN","25-44","MECKLENBURG","11/06/2018","LIB",1,"LIB",18,"F"
"20939","M","F","UN","25-44","MECKLENBURG","11/06/2018","REP",12,"REP",152,"F"
"20940","M","F","UN","25-44","MECKLENBURG","11/06/2018","UNA",69,"UNA",726,"F"
"20941","M","F","UN","25-44","MONTGOMERY","11/06/2018","DEM",1,"DEM",14,"F"
"20942","M","F","UN","25-44","MOORE","11/06/2018","DEM",2,"DEM",20,"F"
"20943","M","F","UN","25-44","MOORE","11/06/2018","UNA",2,"UNA",14,"F"
"20944","M","F","UN","25-44","NASH","11/06/2018","DEM",2,"DEM",52,"F"
"20945","M","F","UN","25-44","NASH","11/06/2018","UNA",2,"UNA",30,"F"
"20946","M","F","UN","25-44","NEW HANOVER","11/06/2018","DEM",18,"DEM",196,"F"
"20947","M","F","UN","25-44","NEW HANOVER","11/06/2018","UNA",12,"UNA",196,"F"
"20948","M","F","UN","25-44","ONSLOW","11/06/2018","DEM",9,"DEM",166,"F"
"20949","M","F","UN","25-44","ONSLOW","11/06/2018","REP",6,"REP",74,"F"
"20950","M","F","UN","25-44","ONSLOW","11/06/2018","UNA",8,"UNA",144,"F"
"20951","M","F","UN","25-44","ORANGE","11/06/2018","DEM",33,"DEM",406,"F"
"20952","M","F","UN","25-44","ORANGE","11/06/2018","REP",2,"REP",40,"F"
"20953","M","F","UN","25-44","ORANGE","11/06/2018","UNA",12,"UNA",248,"F"
"20954","M","F","UN","25-44","PASQUOTANK","11/06/2018","DEM",2,"DEM",54,"F"
"20955","M","F","UN","25-44","PASQUOTANK","11/06/2018","REP",1,"REP",6,"F"
"20956","M","F","UN","25-44","PASQUOTANK","11/06/2018","UNA",3,"UNA",26,"F"
"20957","M","F","UN","25-44","PENDER","11/06/2018","DEM",1,"DEM",18,"F"
"20958","M","F","UN","25-44","PENDER","11/06/2018","UNA",2,"UNA",28,"F"
"20959","M","F","UN","25-44","PERSON","11/06/2018","DEM",2,"DEM",22,"F"
"20960","M","F","UN","25-44","PERSON","11/06/2018","UNA",3,"UNA",22,"F"
"20961","M","F","UN","25-44","PITT","11/06/2018","DEM",5,"DEM",170,"F"
"20962","M","F","UN","25-44","PITT","11/06/2018","LIB",1,"LIB",2,"F"
"20963","M","F","UN","25-44","PITT","11/06/2018","REP",1,"REP",34,"F"
"20964","M","F","UN","25-44","PITT","11/06/2018","UNA",8,"UNA",114,"F"
"20965","M","F","UN","25-44","POLK","11/06/2018","DEM",1,"DEM",2,"F"
"20966","M","F","UN","25-44","POLK","11/06/2018","REP",1,"REP",8,"F"
"20967","M","F","UN","25-44","POLK","11/06/2018","UNA",1,"UNA",2,"F"
"20968","M","F","UN","25-44","RANDOLPH","11/06/2018","DEM",4,"DEM",28,"F"
"20969","M","F","UN","25-44","RANDOLPH","11/06/2018","REP",1,"REP",6,"F"
"20970","M","F","UN","25-44","RANDOLPH","11/06/2018","UNA",1,"UNA",34,"F"
"20971","M","F","UN","25-44","RICHMOND","11/06/2018","DEM",1,"DEM",26,"F"
"20972","M","F","UN","25-44","RICHMOND","11/06/2018","REP",1,"REP",2,"F"
"20973","M","F","UN","25-44","RICHMOND","11/06/2018","UNA",1,"UNA",8,"F"
"20974","M","F","UN","25-44","ROBESON","11/06/2018","UNA",1,"UNA",14,"F"
"20975","M","F","UN","25-44","ROCKINGHAM","11/06/2018","DEM",4,"DEM",40,"F"
"20976","M","F","UN","25-44","ROCKINGHAM","11/06/2018","REP",1,"REP",10,"F"
"20977","M","F","UN","25-44","ROCKINGHAM","11/06/2018","UNA",1,"UNA",12,"F"
"20978","M","F","UN","25-44","ROWAN","11/06/2018","DEM",8,"DEM",78,"F"
"20979","M","F","UN","25-44","ROWAN","11/06/2018","REP",2,"REP",8,"F"
"20980","M","F","UN","25-44","ROWAN","11/06/2018","UNA",3,"UNA",46,"F"
"20981","M","F","UN","25-44","SAMPSON","11/06/2018","DEM",2,"DEM",24,"F"
"20982","M","F","UN","25-44","SAMPSON","11/06/2018","UNA",3,"UNA",16,"F"
"20983","M","F","UN","25-44","SCOTLAND","11/06/2018","DEM",1,"DEM",28,"F"
"20984","M","F","UN","25-44","STANLY","11/06/2018","REP",1,"REP",4,"F"
"20985","M","F","UN","25-44","STOKES","11/06/2018","DEM",3,"DEM",18,"F"
"20986","M","F","UN","25-44","STOKES","11/06/2018","REP",1,"REP",8,"F"
"20987","M","F","UN","25-44","STOKES","11/06/2018","UNA",1,"UNA",24,"F"
"20988","M","F","UN","25-44","SURRY","11/06/2018","REP",1,"REP",2,"F"
"20989","M","F","UN","25-44","TRANSYLVANIA","11/06/2018","DEM",1,"DEM",26,"F"
"20990","M","F","UN","25-44","TRANSYLVANIA","11/06/2018","UNA",2,"UNA",18,"F"
"20991","M","F","UN","25-44","UNION","11/06/2018","DEM",12,"DEM",102,"F"
"20992","M","F","UN","25-44","UNION","11/06/2018","REP",7,"REP",44,"F"
"20993","M","F","UN","25-44","UNION","11/06/2018","UNA",8,"UNA",72,"F"
"20994","M","F","UN","25-44","WAKE","11/06/2018","DEM",136,"DEM",1176,"F"
"20995","M","F","UN","25-44","WAKE","11/06/2018","LIB",2,"LIB",26,"F"
"20996","M","F","UN","25-44","WAKE","11/06/2018","REP",8,"REP",146,"F"
"20997","M","F","UN","25-44","WAKE","11/06/2018","UNA",69,"UNA",782,"F"
"20998","M","F","UN","25-44","WARREN","11/06/2018","DEM",3,"DEM",28,"F"
"20999","M","F","UN","25-44","WARREN","11/06/2018","UNA",2,"UNA",12,"F"
"21000","M","F","UN","25-44","WATAUGA","11/06/2018","REP",1,"REP",20,"F"
"21001","M","F","UN","25-44","WATAUGA","11/06/2018","UNA",2,"UNA",92,"F"
"21002","M","F","UN","25-44","WAYNE","11/06/2018","DEM",6,"DEM",86,"F"
"21003","M","F","UN","25-44","WAYNE","11/06/2018","UNA",3,"UNA",80,"F"
"21004","M","F","UN","25-44","WILKES","11/06/2018","UNA",1,"UNA",6,"F"
"21005","M","F","UN","25-44","WILSON","11/06/2018","DEM",2,"DEM",34,"F"
"21006","M","F","UN","25-44","WILSON","11/06/2018","UNA",1,"UNA",24,"F"
"21007","M","F","UN","25-44","YADKIN","11/06/2018","DEM",1,"DEM",10,"F"
"21008","M","F","UN","45-64","ALAMANCE","11/06/2018","DEM",9,"DEM",56,"F"
"21009","M","F","UN","45-64","ALAMANCE","11/06/2018","REP",1,"REP",6,"F"
"21010","M","F","UN","45-64","ALAMANCE","11/06/2018","UNA",4,"UNA",22,"F"
"21011","M","F","UN","45-64","ALLEGHANY","11/06/2018","UNA",1,"UNA",4,"F"
"21012","M","F","UN","45-64","BLADEN","11/06/2018","DEM",2,"DEM",12,"F"
"21013","M","F","UN","45-64","BRUNSWICK","11/06/2018","DEM",4,"DEM",28,"F"
"21014","M","F","UN","45-64","BRUNSWICK","11/06/2018","UNA",3,"UNA",6,"F"
"21015","M","F","UN","45-64","BUNCOMBE","11/06/2018","DEM",27,"DEM",102,"F"
"21016","M","F","UN","45-64","BUNCOMBE","11/06/2018","REP",1,"REP",6,"F"
"21017","M","F","UN","45-64","BUNCOMBE","11/06/2018","UNA",7,"UNA",46,"F"
"21018","M","F","UN","45-64","BURKE","11/06/2018","REP",1,"REP",4,"F"
"21019","M","F","UN","45-64","CABARRUS","11/06/2018","DEM",18,"DEM",80,"F"
"21020","M","F","UN","45-64","CABARRUS","11/06/2018","REP",8,"REP",26,"F"
"21021","M","F","UN","45-64","CABARRUS","11/06/2018","UNA",12,"UNA",54,"F"
"21022","M","F","UN","45-64","CALDWELL","11/06/2018","DEM",2,"DEM",4,"F"
"21023","M","F","UN","45-64","CAMDEN","11/06/2018","DEM",1,"DEM",2,"F"
"21024","M","F","UN","45-64","CARTERET","11/06/2018","DEM",2,"DEM",6,"F"
"21025","M","F","UN","45-64","CARTERET","11/06/2018","REP",4,"REP",16,"F"
"21026","M","F","UN","45-64","CARTERET","11/06/2018","UNA",2,"UNA",8,"F"
"21027","M","F","UN","45-64","CATAWBA","11/06/2018","REP",1,"REP",8,"F"
"21028","M","F","UN","45-64","CATAWBA","11/06/2018","UNA",1,"UNA",8,"F"
"21029","M","F","UN","45-64","CHATHAM","11/06/2018","DEM",4,"DEM",20,"F"
"21030","M","F","UN","45-64","CHATHAM","11/06/2018","REP",2,"REP",4,"F"
"21031","M","F","UN","45-64","CHATHAM","11/06/2018","UNA",2,"UNA",6,"F"
"21032","M","F","UN","45-64","CHOWAN","11/06/2018","UNA",1,"UNA",2,"F"
"21033","M","F","UN","45-64","CLEVELAND","11/06/2018","DEM",3,"DEM",18,"F"
"21034","M","F","UN","45-64","CRAVEN","11/06/2018","DEM",2,"DEM",30,"F"
"21035","M","F","UN","45-64","CRAVEN","11/06/2018","REP",1,"REP",8,"F"
"21036","M","F","UN","45-64","CRAVEN","11/06/2018","UNA",1,"UNA",12,"F"
"21037","M","F","UN","45-64","CUMBERLAND","11/06/2018","DEM",28,"DEM",210,"F"
"21038","M","F","UN","45-64","CUMBERLAND","11/06/2018","REP",5,"REP",44,"F"
"21039","M","F","UN","45-64","CUMBERLAND","11/06/2018","UNA",11,"UNA",82,"F"
"21040","M","F","UN","45-64","CURRITUCK","11/06/2018","DEM",1,"DEM",4,"F"
"21041","M","F","UN","45-64","CURRITUCK","11/06/2018","UNA",2,"UNA",14,"F"
"21042","M","F","UN","45-64","DARE","11/06/2018","REP",2,"REP",6,"F"
"21043","M","F","UN","45-64","DARE","11/06/2018","UNA",3,"UNA",12,"F"
"21044","M","F","UN","45-64","DAVIDSON","11/06/2018","DEM",2,"DEM",30,"F"
"21045","M","F","UN","45-64","DAVIDSON","11/06/2018","REP",1,"REP",4,"F"
"21046","M","F","UN","45-64","DAVIE","11/06/2018","DEM",1,"DEM",8,"F"
"21047","M","F","UN","45-64","DURHAM","11/06/2018","DEM",32,"DEM",244,"F"
"21048","M","F","UN","45-64","DURHAM","11/06/2018","REP",1,"REP",20,"F"
"21049","M","F","UN","45-64","DURHAM","11/06/2018","UNA",17,"UNA",88,"F"
"21050","M","F","UN","45-64","EDGECOMBE","11/06/2018","UNA",1,"UNA",8,"F"
"21051","M","F","UN","45-64","FORSYTH","11/06/2018","DEM",14,"DEM",84,"F"
"21052","M","F","UN","45-64","FORSYTH","11/06/2018","REP",1,"REP",12,"F"
"21053","M","F","UN","45-64","FORSYTH","11/06/2018","UNA",6,"UNA",34,"F"
"21054","M","F","UN","45-64","HARNETT","11/06/2018","DEM",4,"DEM",22,"F"
"21055","M","F","UN","45-64","HARNETT","11/06/2018","REP",2,"REP",10,"F"
"21056","M","F","UN","45-64","HARNETT","11/06/2018","UNA",3,"UNA",18,"F"
"21057","M","F","UN","45-64","HAYWOOD","11/06/2018","DEM",1,"DEM",6,"F"
"21058","M","F","UN","45-64","HAYWOOD","11/06/2018","LIB",1,"LIB",2,"F"
"21059","M","F","UN","45-64","HAYWOOD","11/06/2018","UNA",3,"UNA",6,"F"
"21060","M","F","UN","45-64","HENDERSON","11/06/2018","DEM",2,"DEM",26,"F"
"21061","M","F","UN","45-64","HENDERSON","11/06/2018","REP",1,"REP",10,"F"
"21062","M","F","UN","45-64","HENDERSON","11/06/2018","UNA",3,"UNA",18,"F"
"21063","M","F","UN","45-64","HOKE","11/06/2018","UNA",1,"UNA",8,"F"
"21064","M","F","UN","45-64","IREDELL","11/06/2018","DEM",3,"DEM",24,"F"
"21065","M","F","UN","45-64","IREDELL","11/06/2018","UNA",1,"UNA",14,"F"
"21066","M","F","UN","45-64","JACKSON","11/06/2018","DEM",1,"DEM",8,"F"
"21067","M","F","UN","45-64","JOHNSTON","11/06/2018","DEM",11,"DEM",48,"F"
"21068","M","F","UN","45-64","JOHNSTON","11/06/2018","REP",2,"REP",12,"F"
"21069","M","F","UN","45-64","JOHNSTON","11/06/2018","UNA",3,"UNA",22,"F"
"21070","M","F","UN","45-64","JONES","11/06/2018","UNA",1,"UNA",2,"F"
"21071","M","F","UN","45-64","LEE","11/06/2018","DEM",3,"DEM",14,"F"
"21072","M","F","UN","45-64","LEE","11/06/2018","REP",1,"REP",6,"F"
"21073","M","F","UN","45-64","LENOIR","11/06/2018","DEM",1,"DEM",14,"F"
"21074","M","F","UN","45-64","LINCOLN","11/06/2018","UNA",1,"UNA",8,"F"
"21075","M","F","UN","45-64","MACON","11/06/2018","DEM",1,"DEM",2,"F"
"21076","M","F","UN","45-64","MADISON","11/06/2018","REP",1,"REP",2,"F"
"21077","M","F","UN","45-64","MCDOWELL","11/06/2018","DEM",1,"DEM",4,"F"
"21078","M","F","UN","45-64","MECKLENBURG","11/06/2018","DEM",61,"DEM",412,"F"
"21079","M","F","UN","45-64","MECKLENBURG","11/06/2018","LIB",1,"LIB",2,"F"
"21080","M","F","UN","45-64","MECKLENBURG","11/06/2018","REP",10,"REP",76,"F"
"21081","M","F","UN","45-64","MECKLENBURG","11/06/2018","UNA",41,"UNA",198,"F"
"21082","M","F","UN","45-64","MONTGOMERY","11/06/2018","DEM",2,"DEM",6,"F"
"21083","M","F","UN","45-64","MOORE","11/06/2018","REP",2,"REP",6,"F"
"21084","M","F","UN","45-64","NASH","11/06/2018","DEM",3,"DEM",16,"F"
"21085","M","F","UN","45-64","NASH","11/06/2018","UNA",1,"UNA",14,"F"
"21086","M","F","UN","45-64","NEW HANOVER","11/06/2018","DEM",8,"DEM",64,"F"
"21087","M","F","UN","45-64","NEW HANOVER","11/06/2018","REP",4,"REP",20,"F"
"21088","M","F","UN","45-64","NEW HANOVER","11/06/2018","UNA",5,"UNA",38,"F"
"21089","M","F","UN","45-64","ONSLOW","11/06/2018","DEM",8,"DEM",64,"F"
"21090","M","F","UN","45-64","ONSLOW","11/06/2018","REP",2,"REP",20,"F"
"21091","M","F","UN","45-64","ONSLOW","11/06/2018","UNA",3,"UNA",34,"F"
"21092","M","F","UN","45-64","ORANGE","11/06/2018","DEM",14,"DEM",86,"F"
"21093","M","F","UN","45-64","ORANGE","11/06/2018","REP",2,"REP",16,"F"
"21094","M","F","UN","45-64","ORANGE","11/06/2018","UNA",7,"UNA",42,"F"
"21095","M","F","UN","45-64","PAMLICO","11/06/2018","DEM",1,"DEM",2,"F"
"21096","M","F","UN","45-64","PASQUOTANK","11/06/2018","DEM",2,"DEM",12,"F"
"21097","M","F","UN","45-64","PASQUOTANK","11/06/2018","UNA",1,"UNA",6,"F"
"21098","M","F","UN","45-64","PENDER","11/06/2018","DEM",2,"DEM",10,"F"
"21099","M","F","UN","45-64","PENDER","11/06/2018","REP",1,"REP",10,"F"
"21100","M","F","UN","45-64","PERQUIMANS","11/06/2018","DEM",2,"DEM",10,"F"
"21101","M","F","UN","45-64","PERSON","11/06/2018","DEM",4,"DEM",12,"F"
"21102","M","F","UN","45-64","PERSON","11/06/2018","UNA",1,"UNA",4,"F"
"21103","M","F","UN","45-64","PITT","11/06/2018","DEM",1,"DEM",28,"F"
"21104","M","F","UN","45-64","PITT","11/06/2018","REP",2,"REP",6,"F"
"21105","M","F","UN","45-64","POLK","11/06/2018","DEM",1,"DEM",4,"F"
"21106","M","F","UN","45-64","POLK","11/06/2018","UNA",1,"UNA",2,"F"
"21107","M","F","UN","45-64","RANDOLPH","11/06/2018","DEM",1,"DEM",8,"F"
"21108","M","F","UN","45-64","RANDOLPH","11/06/2018","REP",2,"REP",6,"F"
"21109","M","F","UN","45-64","ROBESON","11/06/2018","DEM",1,"DEM",10,"F"
"21110","M","F","UN","45-64","ROCKINGHAM","11/06/2018","DEM",3,"DEM",14,"F"
"21111","M","F","UN","45-64","ROCKINGHAM","11/06/2018","UNA",2,"UNA",10,"F"
"21112","M","F","UN","45-64","ROWAN","11/06/2018","DEM",3,"DEM",22,"F"
"21113","M","F","UN","45-64","ROWAN","11/06/2018","REP",3,"REP",12,"F"
"21114","M","F","UN","45-64","ROWAN","11/06/2018","UNA",3,"UNA",8,"F"
"21115","M","F","UN","45-64","SCOTLAND","11/06/2018","REP",1,"REP",4,"F"
"21116","M","F","UN","45-64","STANLY","11/06/2018","UNA",1,"UNA",4,"F"
"21117","M","F","UN","45-64","STOKES","11/06/2018","DEM",2,"DEM",8,"F"
"21118","M","F","UN","45-64","STOKES","11/06/2018","UNA",3,"UNA",6,"F"
"21119","M","F","UN","45-64","SURRY","11/06/2018","DEM",1,"DEM",6,"F"
"21120","M","F","UN","45-64","TRANSYLVANIA","11/06/2018","UNA",1,"UNA",4,"F"
"21121","M","F","UN","45-64","UNION","11/06/2018","DEM",7,"DEM",36,"F"
"21122","M","F","UN","45-64","UNION","11/06/2018","REP",3,"REP",16,"F"
"21123","M","F","UN","45-64","UNION","11/06/2018","UNA",7,"UNA",26,"F"
"21124","M","F","UN","45-64","WAKE","11/06/2018","DEM",70,"DEM",422,"F"
"21125","M","F","UN","45-64","WAKE","11/06/2018","LIB",1,"LIB",8,"F"
"21126","M","F","UN","45-64","WAKE","11/06/2018","REP",16,"REP",84,"F"
"21127","M","F","UN","45-64","WAKE","11/06/2018","UNA",26,"UNA",212,"F"
"21128","M","F","UN","45-64","WARREN","11/06/2018","UNA",2,"UNA",6,"F"
"21129","M","F","UN","45-64","WAYNE","11/06/2018","DEM",8,"DEM",42,"F"
"21130","M","F","UN","45-64","WAYNE","11/06/2018","REP",3,"REP",12,"F"
"21131","M","F","UN","45-64","WAYNE","11/06/2018","UNA",2,"UNA",24,"F"
"21132","M","F","UN","45-64","WILSON","11/06/2018","DEM",3,"DEM",20,"F"
"21133","M","F","UN","45-64","YANCEY","11/06/2018","DEM",1,"DEM",2,"F"
"21134","M","F","UN","65+","ALAMANCE","11/06/2018","DEM",9,"DEM",30,"F"
"21135","M","F","UN","65+","ALAMANCE","11/06/2018","UNA",2,"UNA",6,"F"
"21136","M","F","UN","65+","BEAUFORT","11/06/2018","UNA",1,"UNA",2,"F"
"21137","M","F","UN","65+","BLADEN","11/06/2018","DEM",1,"DEM",2,"F"
"21138","M","F","UN","65+","BRUNSWICK","11/06/2018","DEM",1,"DEM",6,"F"
"21139","M","F","UN","65+","BRUNSWICK","11/06/2018","REP",1,"REP",2,"F"
"21140","M","F","UN","65+","BRUNSWICK","11/06/2018","UNA",2,"UNA",4,"F"
"21141","M","F","UN","65+","BUNCOMBE","11/06/2018","DEM",4,"DEM",34,"F"
"21142","M","F","UN","65+","BUNCOMBE","11/06/2018","UNA",1,"UNA",16,"F"
"21143","M","F","UN","65+","BURKE","11/06/2018","DEM",1,"DEM",4,"F"
"21144","M","F","UN","65+","BURKE","11/06/2018","REP",1,"REP",2,"F"
"21145","M","F","UN","65+","BURKE","11/06/2018","UNA",1,"UNA",4,"F"
"21146","M","F","UN","65+","CABARRUS","11/06/2018","DEM",2,"DEM",16,"F"
"21147","M","F","UN","65+","CABARRUS","11/06/2018","UNA",2,"UNA",4,"F"
"21148","M","F","UN","65+","CARTERET","11/06/2018","REP",1,"REP",2,"F"
"21149","M","F","UN","65+","CASWELL","11/06/2018","UNA",2,"UNA",4,"F"
"21150","M","F","UN","65+","CATAWBA","11/06/2018","UNA",3,"UNA",8,"F"
"21151","M","F","UN","65+","CHATHAM","11/06/2018","UNA",2,"UNA",18,"F"
"21152","M","F","UN","65+","CLEVELAND","11/06/2018","DEM",1,"DEM",2,"F"
"21153","M","F","UN","65+","CUMBERLAND","11/06/2018","DEM",10,"DEM",54,"F"
"21154","M","F","UN","65+","CUMBERLAND","11/06/2018","REP",2,"REP",6,"F"
"21155","M","F","UN","65+","CUMBERLAND","11/06/2018","UNA",4,"UNA",20,"F"
"21156","M","F","UN","65+","CURRITUCK","11/06/2018","DEM",1,"DEM",4,"F"
"21157","M","F","UN","65+","DARE","11/06/2018","UNA",1,"UNA",2,"F"
"21158","M","F","UN","65+","DAVIE","11/06/2018","DEM",1,"DEM",4,"F"
"21159","M","F","UN","65+","DAVIE","11/06/2018","REP",1,"REP",2,"F"
"21160","M","F","UN","65+","DUPLIN","11/06/2018","DEM",1,"DEM",2,"F"
"21161","M","F","UN","65+","DURHAM","11/06/2018","DEM",13,"DEM",82,"F"
"21162","M","F","UN","65+","DURHAM","11/06/2018","LIB",1,"LIB",2,"F"
"21163","M","F","UN","65+","DURHAM","11/06/2018","REP",1,"REP",12,"F"
"21164","M","F","UN","65+","DURHAM","11/06/2018","UNA",3,"UNA",20,"F"
"21165","M","F","UN","65+","FORSYTH","11/06/2018","DEM",5,"DEM",22,"F"
"21166","M","F","UN","65+","FORSYTH","11/06/2018","UNA",3,"UNA",12,"F"
"21167","M","F","UN","65+","HARNETT","11/06/2018","UNA",1,"UNA",2,"F"
"21168","M","F","UN","65+","HENDERSON","11/06/2018","DEM",3,"DEM",16,"F"
"21169","M","F","UN","65+","HENDERSON","11/06/2018","UNA",3,"UNA",10,"F"
"21170","M","F","UN","65+","HERTFORD","11/06/2018","DEM",1,"DEM",4,"F"
"21171","M","F","UN","65+","IREDELL","11/06/2018","DEM",2,"DEM",12,"F"
"21172","M","F","UN","65+","IREDELL","11/06/2018","REP",2,"REP",4,"F"
"21173","M","F","UN","65+","IREDELL","11/06/2018","UNA",2,"UNA",4,"F"
"21174","M","F","UN","65+","JOHNSTON","11/06/2018","DEM",1,"DEM",8,"F"
"21175","M","F","UN","65+","JOHNSTON","11/06/2018","REP",1,"REP",4,"F"
"21176","M","F","UN","65+","JOHNSTON","11/06/2018","UNA",2,"UNA",4,"F"
"21177","M","F","UN","65+","LEE","11/06/2018","UNA",1,"UNA",2,"F"
"21178","M","F","UN","65+","LENOIR","11/06/2018","DEM",3,"DEM",6,"F"
"21179","M","F","UN","65+","LINCOLN","11/06/2018","UNA",1,"UNA",6,"F"
"21180","M","F","UN","65+","MADISON","11/06/2018","DEM",1,"DEM",2,"F"
"21181","M","F","UN","65+","MARTIN","11/06/2018","DEM",1,"DEM",6,"F"
"21182","M","F","UN","65+","MECKLENBURG","11/06/2018","DEM",23,"DEM",126,"F"
"21183","M","F","UN","65+","MECKLENBURG","11/06/2018","REP",4,"REP",20,"F"
"21184","M","F","UN","65+","MECKLENBURG","11/06/2018","UNA",1,"UNA",36,"F"
"21185","M","F","UN","65+","NASH","11/06/2018","DEM",6,"DEM",22,"F"
"21186","M","F","UN","65+","NEW HANOVER","11/06/2018","DEM",4,"DEM",28,"F"
"21187","M","F","UN","65+","NEW HANOVER","11/06/2018","UNA",2,"UNA",8,"F"
"21188","M","F","UN","65+","ONSLOW","11/06/2018","DEM",3,"DEM",20,"F"
"21189","M","F","UN","65+","ONSLOW","11/06/2018","REP",1,"REP",8,"F"
"21190","M","F","UN","65+","ORANGE","11/06/2018","DEM",5,"DEM",22,"F"
